Date,Close
1978-09-07,1.95
1978-09-08,2.05
1978-09-11,2.09
1978-09-12,2.12
1978-09-13,2.09
1978-09-14,2.06
1978-09-15,2.06
1978-09-18,1.96
1978-09-19,1.90
1978-09-20,1.82
1978-09-21,1.75
1978-09-22,1.65
1978-09-25,1.66
1978-09-26,1.78
1978-09-27,1.84
1978-09-28,1.95
1978-09-29,2.00
1978-10-02,2.06
1978-10-03,2.03
1978-10-04,2.00
1978-10-05,2.02
1978-10-06,2.05
1978-10-09,2.11
1978-10-10,2.08
1978-10-11,2.13
1978-10-12,2.14
1978-10-13,2.11
1978-10-16,1.94
1978-10-17,1.86
1978-10-18,1.81
1978-10-19,1.72
1978-10-20,1.63
1978-10-23,1.56
1978-10-24,1.53
1978-10-25,1.50
1978-10-26,1.31
1978-10-27,1.31
1978-10-30,1.16
1978-10-31,1.25
1978-11-01,1.44
1978-11-02,1.47
1978-11-03,1.50
1978-11-06,1.48
1978-11-07,1.39
1978-11-08,1.34
1978-11-09,1.36
1978-11-10,1.42
1978-11-13,1.34
1978-11-14,1.27
1978-11-15,1.30
1978-11-16,1.36
1978-11-17,1.47
1978-11-20,1.48
1978-11-21,1.45
1978-11-22,1.45
1978-11-24,1.48
1978-11-27,1.45
1978-11-28,1.44
1978-11-29,1.38
1978-11-30,1.45
1978-12-01,1.50
1978-12-04,1.61
1978-12-05,1.67
1978-12-06,1.70
1978-12-07,1.64
1978-12-08,1.63
1978-12-11,1.67
1978-12-12,1.64
1978-12-13,1.63
1978-12-14,1.66
1978-12-15,1.63
1978-12-18,1.53
1978-12-19,1.55
1978-12-20,1.56
1978-12-21,1.53
1978-12-22,1.59
1978-12-26,1.66
1978-12-27,1.58
1978-12-28,1.58
1978-12-29,1.64
1979-01-02,1.60
1979-01-03,1.69
1979-01-04,1.77
1979-01-05,1.86
1979-01-08,1.79
1979-01-09,1.66
1979-01-10,1.70
1979-01-11,1.75
1979-01-12,1.75
1979-01-15,1.75
1979-01-16,1.69
1979-01-17,1.72
1979-01-18,1.70
1979-01-19,1.72
1979-01-22,1.69
1979-01-23,1.70
1979-01-24,1.67
1979-01-25,1.63
1979-01-26,1.56
1979-01-29,1.58
1979-01-30,1.59
1979-01-31,1.57
1979-02-01,1.58
1979-02-02,1.56
1979-02-05,1.48
1979-02-06,1.50
1979-02-07,1.44
1979-02-08,1.47
1979-02-09,1.53
1979-02-12,1.55
1979-02-13,1.62
1979-02-14,1.60
1979-02-15,1.64
1979-02-16,1.63
1979-02-20,1.63
1979-02-21,1.60
1979-02-22,1.59
1979-02-23,1.61
1979-02-26,1.52
1979-02-27,1.47
1979-02-28,1.52
1979-03-01,1.52
1979-03-02,1.57
1979-03-05,1.60
1979-03-06,1.56
1979-03-07,1.61
1979-03-08,1.59
1979-03-09,1.55
1979-03-12,1.56
1979-03-13,1.58
1979-03-14,1.59
1979-03-15,1.63
1979-03-16,1.70
1979-03-19,1.70
1979-03-20,1.68
1979-03-21,1.72
1979-03-22,1.71
1979-03-23,1.75
1979-03-26,1.73
1979-03-27,1.74
1979-03-28,1.69
1979-03-29,1.70
1979-03-30,1.70
1979-04-02,1.67
1979-04-03,1.74
1979-04-04,1.73
1979-04-05,1.74
1979-04-06,1.76
1979-04-09,1.73
1979-04-10,1.72
1979-04-11,1.66
1979-04-12,1.69
1979-04-16,1.63
1979-04-17,1.63
1979-04-18,1.59
1979-04-19,1.59
1979-04-20,1.59
1979-04-23,1.59
1979-04-24,1.62
1979-04-25,1.59
1979-04-26,1.63
1979-04-27,1.62
1979-04-30,1.59
1979-05-01,1.61
1979-05-02,1.60
1979-05-03,1.59
1979-05-04,1.52
1979-05-07,1.45
1979-05-08,1.50
1979-05-09,1.54
1979-05-10,1.48
1979-05-11,1.50
1979-05-14,1.47
1979-05-15,1.48
1979-05-16,1.45
1979-05-17,1.49
1979-05-18,1.50
1979-05-21,1.46
1979-05-22,1.48
1979-05-23,1.52
1979-05-24,1.53
1979-05-25,1.60
1979-05-29,1.55
1979-05-30,1.47
1979-05-31,1.47
1979-06-01,1.47
1979-06-04,1.45
1979-06-05,1.44
1979-06-06,1.39
1979-06-07,1.39
1979-06-08,1.47
1979-06-11,1.44
1979-06-12,1.52
1979-06-13,1.52
1979-06-14,1.52
1979-06-15,1.50
1979-06-18,1.48
1979-06-19,1.50
1979-06-20,1.50
1979-06-21,1.47
1979-06-22,1.45
1979-06-25,1.46
1979-06-26,1.41
1979-06-27,1.38
1979-06-28,1.36
1979-06-29,1.33
1979-07-02,1.31
1979-07-03,1.34
1979-07-05,1.40
1979-07-06,1.37
1979-07-09,1.42
1979-07-10,1.44
1979-07-11,1.46
1979-07-12,1.47
1979-07-13,1.49
1979-07-16,1.46
1979-07-17,1.44
1979-07-18,1.45
1979-07-19,1.44
1979-07-20,1.36
1979-07-23,1.35
1979-07-24,1.35
1979-07-25,1.44
1979-07-26,1.43
1979-07-27,1.44
1979-07-30,1.43
1979-07-31,1.43
1979-08-01,1.52
1979-08-02,1.56
1979-08-03,1.55
1979-08-06,1.55
1979-08-07,1.59
1979-08-08,1.59
1979-08-09,1.57
1979-08-10,1.60
1979-08-13,1.63
1979-08-14,1.62
1979-08-15,1.72
1979-08-16,1.72
1979-08-17,1.75
1979-08-20,1.78
1979-08-21,1.75
1979-08-22,1.77
1979-08-23,1.80
1979-08-24,1.77
1979-08-27,1.81
1979-08-28,1.79
1979-08-29,1.78
1979-08-30,1.79
1979-08-31,1.80
1979-09-04,1.73
1979-09-05,1.63
1979-09-06,1.66
1979-09-07,1.73
1979-09-10,1.78
1979-09-11,1.73
1979-09-12,1.86
1979-09-13,2.03
1979-09-14,2.06
1979-09-17,2.01
1979-09-18,2.02
1979-09-19,2.06
1979-09-20,2.04
1979-09-21,1.98
1979-09-24,2.02
1979-09-25,2.06
1979-09-26,2.16
1979-09-27,2.18
1979-09-28,2.22
1979-10-01,2.36
1979-10-02,2.39
1979-10-03,2.38
1979-10-04,2.34
1979-10-05,2.25
1979-10-08,2.25
1979-10-09,2.14
1979-10-10,2.17
1979-10-11,2.19
1979-10-12,2.12
1979-10-15,2.06
1979-10-16,2.06
1979-10-17,2.11
1979-10-18,2.09
1979-10-19,2.03
1979-10-22,2.04
1979-10-23,2.08
1979-10-24,2.08
1979-10-25,2.06
1979-10-26,2.13
1979-10-29,2.22
1979-10-30,2.25
1979-10-31,2.14
1979-11-01,2.21
1979-11-02,2.23
1979-11-05,2.20
1979-11-06,2.19
1979-11-07,2.16
1979-11-08,2.27
1979-11-09,2.35
1979-11-12,2.38
1979-11-13,2.41
1979-11-14,2.47
1979-11-15,2.58
1979-11-16,2.55
1979-11-19,2.46
1979-11-20,2.47
1979-11-21,2.45
1979-11-23,2.45
1979-11-26,2.54
1979-11-27,2.56
1979-11-28,2.59
1979-11-29,2.55
1979-11-30,2.69
1979-12-03,2.71
1979-12-04,2.70
1979-12-05,2.70
1979-12-06,2.67
1979-12-07,2.61
1979-12-10,2.61
1979-12-11,2.68
1979-12-12,2.70
1979-12-13,2.84
1979-12-14,3.00
1979-12-17,3.14
1979-12-18,3.08
1979-12-19,3.08
1979-12-20,3.06
1979-12-21,3.07
1979-12-24,3.06
1979-12-26,3.05
1979-12-27,3.01
1979-12-28,2.92
1979-12-31,2.91
1980-01-02,2.81
1980-01-03,2.88
1980-01-04,3.05
1980-01-07,3.08
1980-01-08,3.19
1980-01-09,3.34
1980-01-10,3.37
1980-01-11,3.28
1980-01-14,3.47
1980-01-15,3.39
1980-01-16,3.25
1980-01-17,3.27
1980-01-18,3.39
1980-01-21,3.43
1980-01-22,3.41
1980-01-23,3.56
1980-01-24,3.69
1980-01-25,3.71
1980-01-28,3.71
1980-01-29,3.69
1980-01-30,3.70
1980-01-31,3.73
1980-02-01,3.80
1980-02-04,3.88
1980-02-05,4.03
1980-02-06,3.86
1980-02-07,3.84
1980-02-08,3.88
1980-02-11,3.73
1980-02-12,3.69
1980-02-13,3.67
1980-02-14,3.48
1980-02-15,3.50
1980-02-19,3.41
1980-02-20,3.56
1980-02-21,3.47
1980-02-22,3.42
1980-02-25,3.33
1980-02-26,3.34
1980-02-27,3.39
1980-02-28,3.60
1980-02-29,3.67
1980-03-03,3.59
1980-03-04,3.50
1980-03-05,3.38
1980-03-06,3.33
1980-03-07,3.33
1980-03-10,3.38
1980-03-11,3.45
1980-03-12,3.33
1980-03-13,3.36
1980-03-14,3.33
1980-03-17,3.19
1980-03-18,3.19
1980-03-19,3.23
1980-03-20,3.10
1980-03-21,3.11
1980-03-24,2.92
1980-03-25,2.77
1980-03-26,2.79
1980-03-27,2.67
1980-03-28,2.88
1980-03-31,2.95
1980-04-01,3.03
1980-04-02,3.09
1980-04-03,3.08
1980-04-07,2.98
1980-04-08,3.03
1980-04-09,3.09
1980-04-10,3.15
1980-04-11,3.13
1980-04-14,3.05
1980-04-15,3.06
1980-04-16,2.99
1980-04-17,2.95
1980-04-18,2.82
1980-04-21,2.76
1980-04-22,2.95
1980-04-23,3.04
1980-04-24,3.00
1980-04-25,2.92
1980-04-28,2.61
1980-04-29,2.61
1980-04-30,2.55
1980-05-01,2.51
1980-05-02,2.59
1980-05-05,2.52
1980-05-06,2.50
1980-05-07,2.67
1980-05-08,2.56
1980-05-09,2.58
1980-05-12,2.63
1980-05-13,2.64
1980-05-14,2.72
1980-05-15,2.67
1980-05-16,2.73
1980-05-19,2.75
1980-05-20,2.81
1980-05-21,2.84
1980-05-22,2.89
1980-05-23,2.88
1980-05-27,2.81
1980-05-28,2.88
1980-05-29,2.81
1980-05-30,2.79
1980-06-02,2.86
1980-06-03,2.84
1980-06-04,2.81
1980-06-05,2.69
1980-06-06,2.70
1980-06-09,2.70
1980-06-10,2.83
1980-06-11,2.97
1980-06-12,2.91
1980-06-13,2.97
1980-06-16,2.90
1980-06-17,2.92
1980-06-18,2.91
1980-06-19,2.89
1980-06-20,2.88
1980-06-23,2.86
1980-06-24,2.85
1980-06-25,2.88
1980-06-26,2.91
1980-06-27,2.91
1980-06-30,2.88
1980-07-01,2.68
1980-07-02,2.62
1980-07-03,2.70
1980-07-07,2.71
1980-07-08,2.70
1980-07-09,2.74
1980-07-10,2.75
1980-07-11,2.81
1980-07-14,2.98
1980-07-15,2.89
1980-07-16,2.89
1980-07-17,3.00
1980-07-18,3.10
1980-07-21,3.06
1980-07-22,3.14
1980-07-23,3.09
1980-07-24,3.08
1980-07-25,3.06
1980-07-28,3.14
1980-07-29,3.39
1980-07-30,3.47
1980-07-31,3.38
1980-08-01,3.34
1980-08-04,3.32
1980-08-05,3.27
1980-08-06,3.24
1980-08-07,3.31
1980-08-08,3.33
1980-08-11,3.38
1980-08-12,3.42
1980-08-13,3.44
1980-08-14,3.48
1980-08-15,3.49
1980-08-18,3.42
1980-08-19,3.34
1980-08-20,3.30
1980-08-21,3.55
1980-08-22,3.66
1980-08-25,3.63
1980-08-26,3.61
1980-08-27,3.55
1980-08-28,3.52
1980-08-29,3.58
1980-09-02,3.63
1980-09-03,3.73
1980-09-04,3.81
1980-09-05,3.78
1980-09-08,3.76
1980-09-09,3.91
1980-09-10,4.11
1980-09-11,4.33
1980-09-12,4.33
1980-09-15,4.39
1980-09-16,4.50
1980-09-17,4.62
1980-09-18,4.56
1980-09-19,4.68
1980-09-22,4.68
1980-09-23,4.30
1980-09-24,4.39
1980-09-25,4.28
1980-09-26,4.26
1980-09-29,4.05
1980-09-30,4.15
1980-10-01,4.17
1980-10-02,4.34
1980-10-03,4.56
1980-10-06,4.89
1980-10-07,4.86
1980-10-08,5.00
1980-10-09,4.88
1980-10-10,4.78
1980-10-13,4.93
1980-10-14,4.84
1980-10-15,4.92
1980-10-16,4.73
1980-10-17,4.70
1980-10-20,4.64
1980-10-21,4.63
1980-10-22,4.75
1980-10-23,4.66
1980-10-24,4.66
1980-10-27,4.55
1980-10-28,4.61
1980-10-29,4.68
1980-10-30,4.67
1980-10-31,4.69
1980-11-03,4.92
1980-11-05,5.36
1980-11-06,5.50
1980-11-07,5.53
1980-11-10,5.44
1980-11-11,5.50
1980-11-12,5.78
1980-11-13,5.73
1980-11-14,5.81
1980-11-17,5.88
1980-11-18,6.02
1980-11-19,5.78
1980-11-20,5.73
1980-11-21,5.66
1980-11-24,5.53
1980-11-25,5.59
1980-11-26,5.55
1980-11-28,5.52
1980-12-01,5.33
1980-12-02,5.31
1980-12-03,5.36
1980-12-04,5.28
1980-12-05,5.19
1980-12-08,4.94
1980-12-09,4.81
1980-12-10,4.75
1980-12-11,4.88
1980-12-12,4.97
1980-12-15,4.92
1980-12-16,4.83
1980-12-17,5.19
1980-12-18,5.25
1980-12-19,5.31
1980-12-22,5.47
1980-12-23,5.31
1980-12-24,5.28
1980-12-26,5.31
1980-12-29,5.33
1980-12-30,5.34
1980-12-31,5.53
1981-01-02,5.67
1981-01-05,5.78
1981-01-06,5.50
1981-01-07,5.19
1981-01-08,5.17
1981-01-09,5.28
1981-01-12,5.31
1981-01-13,5.27
1981-01-14,5.19
1981-01-15,5.22
1981-01-16,5.58
1981-01-19,5.63
1981-01-20,5.63
1981-01-21,5.63
1981-01-22,5.53
1981-01-23,5.56
1981-01-26,5.56
1981-01-27,5.69
1981-01-28,5.66
1981-01-29,5.59
1981-01-30,5.34
1981-02-02,5.25
1981-02-03,5.31
1981-02-04,5.34
1981-02-05,5.50
1981-02-06,5.47
1981-02-09,5.33
1981-02-10,5.36
1981-02-11,5.30
1981-02-12,5.31
1981-02-13,5.34
1981-02-17,5.30
1981-02-18,5.25
1981-02-19,5.17
1981-02-20,5.17
1981-02-23,5.23
1981-02-24,5.31
1981-02-25,5.31
1981-02-26,5.61
1981-02-27,5.53
1981-03-02,5.56
1981-03-03,5.53
1981-03-04,5.58
1981-03-05,5.63
1981-03-06,5.73
1981-03-09,5.89
1981-03-10,6.06
1981-03-11,6.11
1981-03-12,6.44
1981-03-13,6.44
1981-03-16,6.50
1981-03-17,6.50
1981-03-18,6.92
1981-03-19,6.88
1981-03-20,6.94
1981-03-23,7.36
1981-03-24,7.34
1981-03-25,7.44
1981-03-26,7.19
1981-03-27,7.02
1981-03-30,7.09
1981-03-31,7.27
1981-04-01,7.34
1981-04-02,7.45
1981-04-03,7.41
1981-04-06,7.28
1981-04-07,7.09
1981-04-08,7.17
1981-04-09,7.30
1981-04-10,7.63
1981-04-13,7.75
1981-04-14,7.80
1981-04-15,7.97
1981-04-16,8.22
1981-04-20,8.70
1981-04-21,8.58
1981-04-22,8.27
1981-04-23,8.34
1981-04-24,8.45
1981-04-27,8.25
1981-04-28,7.88
1981-04-29,7.84
1981-04-30,7.84
1981-05-01,7.91
1981-05-04,7.67
1981-05-05,7.44
1981-05-06,7.50
1981-05-07,7.52
1981-05-08,7.42
1981-05-11,7.22
1981-05-12,7.20
1981-05-13,7.41
1981-05-14,7.47
1981-05-15,7.78
1981-05-18,8.05
1981-05-19,7.81
1981-05-20,8.03
1981-05-21,8.19
1981-05-22,8.36
1981-05-26,8.75
1981-05-27,8.72
1981-05-28,8.64
1981-05-29,8.56
1981-06-01,8.22
1981-06-02,8.03
1981-06-03,8.13
1981-06-04,8.38
1981-06-05,8.52
1981-06-08,8.53
1981-06-09,8.50
1981-06-10,8.53
1981-06-11,8.66
1981-06-12,8.75
1981-06-15,8.91
1981-06-16,8.63
1981-06-17,8.48
1981-06-18,8.47
1981-06-19,8.33
1981-06-22,8.31
1981-06-23,8.42
1981-06-24,8.42
1981-06-25,8.36
1981-06-26,8.25
1981-06-29,8.02
1981-06-30,7.91
1981-07-01,7.91
1981-07-02,7.86
1981-07-06,7.56
1981-07-07,7.31
1981-07-08,7.28
1981-07-09,7.48
1981-07-10,7.63
1981-07-13,7.50
1981-07-14,7.44
1981-07-15,7.56
1981-07-16,7.72
1981-07-17,7.95
1981-07-20,7.78
1981-07-21,7.72
1981-07-22,7.61
1981-07-23,7.52
1981-07-24,7.61
1981-07-27,7.59
1981-07-28,7.38
1981-07-29,7.34
1981-07-30,7.25
1981-07-31,7.25
1981-08-03,7.59
1981-08-04,7.66
1981-08-05,7.97
1981-08-06,8.00
1981-08-07,7.89
1981-08-10,7.89
1981-08-11,7.97
1981-08-12,7.84
1981-08-13,7.66
1981-08-14,7.80
1981-08-17,7.69
1981-08-18,7.61
1981-08-19,7.63
1981-08-20,7.81
1981-08-21,7.83
1981-08-24,7.50
1981-08-25,7.52
1981-08-26,7.53
1981-08-27,7.44
1981-08-28,7.48
1981-08-31,7.23
1981-09-01,7.16
1981-09-02,7.00
1981-09-03,6.58
1981-09-04,6.61
1981-09-08,6.42
1981-09-09,6.56
1981-09-10,6.63
1981-09-11,6.63
1981-09-14,6.47
1981-09-15,6.56
1981-09-16,6.64
1981-09-17,6.56
1981-09-18,6.53
1981-09-21,6.53
1981-09-22,6.38
1981-09-23,6.25
1981-09-24,6.25
1981-09-25,6.09
1981-09-28,6.53
1981-09-29,6.63
1981-09-30,6.64
1981-10-01,6.80
1981-10-02,7.13
1981-10-05,6.97
1981-10-06,7.00
1981-10-07,7.16
1981-10-08,7.48
1981-10-09,7.42
1981-10-12,7.58
1981-10-13,7.67
1981-10-14,7.44
1981-10-15,7.55
1981-10-16,7.75
1981-10-19,8.00
1981-10-20,8.11
1981-10-21,8.19
1981-10-22,8.03
1981-10-23,7.97
1981-10-26,8.38
1981-10-27,8.31
1981-10-28,8.16
1981-10-29,8.00
1981-10-30,8.22
1981-11-02,8.28
1981-11-03,8.19
1981-11-04,8.09
1981-11-05,7.83
1981-11-06,7.89
1981-11-09,8.00
1981-11-10,8.03
1981-11-11,8.13
1981-11-12,7.94
1981-11-13,7.53
1981-11-16,7.44
1981-11-17,7.33
1981-11-18,7.33
1981-11-19,7.31
1981-11-20,7.45
1981-11-23,7.50
1981-11-24,7.55
1981-11-25,7.33
1981-11-27,7.42
1981-11-30,7.52
1981-12-01,7.55
1981-12-02,7.42
1981-12-03,7.34
1981-12-04,7.23
1981-12-07,7.00
1981-12-08,7.00
1981-12-09,7.27
1981-12-10,7.20
1981-12-11,7.13
1981-12-14,7.05
1981-12-15,7.14
1981-12-16,7.06
1981-12-17,7.38
1981-12-18,7.75
1981-12-21,8.11
1981-12-22,7.77
1981-12-23,7.67
1981-12-24,8.00
1981-12-28,7.94
1981-12-29,7.75
1981-12-30,7.81
1981-12-31,7.81
1982-01-04,7.98
1982-01-05,7.63
1982-01-06,7.45
1982-01-07,7.47
1982-01-08,7.55
1982-01-11,7.08
1982-01-12,7.03
1982-01-13,6.92
1982-01-14,7.16
1982-01-15,7.38
1982-01-18,7.69
1982-01-19,7.31
1982-01-20,7.31
1982-01-21,7.28
1982-01-22,7.05
1982-01-25,7.13
1982-01-26,6.98
1982-01-27,7.19
1982-01-28,7.50
1982-01-29,7.67
1982-02-01,7.52
1982-02-02,7.53
1982-02-03,7.28
1982-02-04,7.28
1982-02-05,7.38
1982-02-08,6.94
1982-02-09,6.81
1982-02-10,6.81
1982-02-11,6.61
1982-02-12,6.39
1982-02-16,6.59
1982-02-17,6.41
1982-02-18,6.52
1982-02-19,6.47
1982-02-22,6.23
1982-02-23,6.28
1982-02-24,6.56
1982-02-25,6.48
1982-02-26,6.44
1982-03-01,6.45
1982-03-02,6.17
1982-03-03,6.00
1982-03-04,5.94
1982-03-05,5.81
1982-03-08,5.59
1982-03-09,5.78
1982-03-10,5.86
1982-03-11,5.73
1982-03-12,5.78
1982-03-15,5.95
1982-03-16,5.91
1982-03-17,5.78
1982-03-18,6.02
1982-03-19,6.03
1982-03-22,6.34
1982-03-23,6.48
1982-03-24,6.36
1982-03-25,6.36
1982-03-26,6.30
1982-03-29,6.47
1982-03-30,6.53
1982-03-31,6.59
1982-04-01,6.61
1982-04-02,6.63
1982-04-05,6.61
1982-04-06,6.80
1982-04-07,6.91
1982-04-08,6.88
1982-04-12,6.73
1982-04-13,6.70
1982-04-14,6.86
1982-04-15,6.84
1982-04-16,6.91
1982-04-19,6.94
1982-04-20,6.77
1982-04-21,6.72
1982-04-22,6.69
1982-04-23,6.66
1982-04-26,6.73
1982-04-27,6.31
1982-04-28,6.23
1982-04-29,6.00
1982-04-30,6.00
1982-05-03,5.97
1982-05-04,6.13
1982-05-05,6.13
1982-05-06,5.89
1982-05-07,5.72
1982-05-10,5.66
1982-05-11,5.80
1982-05-12,5.81
1982-05-13,5.83
1982-05-14,5.81
1982-05-17,5.73
1982-05-18,5.70
1982-05-19,5.63
1982-05-20,5.63
1982-05-21,5.59
1982-05-24,5.56
1982-05-25,5.30
1982-05-26,5.27
1982-05-27,5.34
1982-05-28,5.41
1982-06-01,5.45
1982-06-02,5.53
1982-06-03,5.36
1982-06-04,5.28
1982-06-07,5.44
1982-06-08,5.41
1982-06-09,5.53
1982-06-10,5.75
1982-06-11,5.84
1982-06-14,5.67
1982-06-15,5.64
1982-06-16,5.53
1982-06-17,5.45
1982-06-18,5.52
1982-06-21,5.66
1982-06-22,5.69
1982-06-23,5.81
1982-06-24,5.72
1982-06-25,5.66
1982-06-28,5.67
1982-06-29,5.61
1982-06-30,5.61
1982-07-01,5.52
1982-07-02,5.52
1982-07-06,5.61
1982-07-07,5.59
1982-07-08,5.75
1982-07-09,5.94
1982-07-12,5.94
1982-07-13,5.91
1982-07-14,5.94
1982-07-15,6.00
1982-07-16,6.06
1982-07-19,6.09
1982-07-20,6.16
1982-07-21,6.02
1982-07-22,5.95
1982-07-23,5.94
1982-07-26,5.86
1982-07-27,5.84
1982-07-28,5.83
1982-07-29,5.75
1982-07-30,5.77
1982-08-02,5.83
1982-08-03,5.64
1982-08-04,5.41
1982-08-05,5.53
1982-08-06,5.38
1982-08-09,5.39
1982-08-10,5.33
1982-08-11,5.36
1982-08-12,5.34
1982-08-13,5.33
1982-08-16,5.36
1982-08-17,5.88
1982-08-18,6.06
1982-08-19,5.56
1982-08-20,5.88
1982-08-23,6.03
1982-08-24,6.13
1982-08-25,6.48
1982-08-26,6.50
1982-08-27,6.59
1982-08-30,6.72
1982-08-31,6.70
1982-09-01,6.56
1982-09-02,6.73
1982-09-03,6.77
1982-09-07,6.64
1982-09-08,6.77
1982-09-09,6.52
1982-09-10,6.44
1982-09-13,6.42
1982-09-14,6.17
1982-09-15,6.13
1982-09-16,6.14
1982-09-17,6.17
1982-09-20,6.45
1982-09-21,6.42
1982-09-22,6.38
1982-09-23,6.06
1982-09-24,5.88
1982-09-27,6.06
1982-09-28,6.13
1982-09-29,5.95
1982-09-30,6.02
1982-10-01,6.17
1982-10-04,6.08
1982-10-05,6.14
1982-10-06,6.66
1982-10-07,6.50
1982-10-08,6.84
1982-10-11,6.83
1982-10-12,7.30
1982-10-13,7.38
1982-10-14,7.22
1982-10-15,7.22
1982-10-18,7.75
1982-10-19,7.67
1982-10-20,7.53
1982-10-21,7.63
1982-10-22,7.72
1982-10-25,7.42
1982-10-26,7.50
1982-10-27,7.58
1982-10-28,7.56
1982-10-29,7.48
1982-11-01,7.56
1982-11-02,7.69
1982-11-03,8.14
1982-11-04,8.41
1982-11-05,8.28
1982-11-08,8.19
1982-11-09,8.45
1982-11-10,8.28
1982-11-11,8.44
1982-11-12,8.34
1982-11-15,8.27
1982-11-16,8.16
1982-11-17,8.42
1982-11-18,8.72
1982-11-19,8.41
1982-11-22,8.14
1982-11-23,8.05
1982-11-24,8.38
1982-11-26,8.64
1982-11-29,8.59
1982-11-30,9.14
1982-12-01,9.31
1982-12-02,9.28
1982-12-03,8.92
1982-12-06,9.47
1982-12-07,9.59
1982-12-08,9.47
1982-12-09,9.08
1982-12-10,9.09
1982-12-13,8.72
1982-12-14,8.28
1982-12-15,8.47
1982-12-16,8.75
1982-12-17,9.03
1982-12-20,8.63
1982-12-21,9.00
1982-12-22,9.25
1982-12-23,9.25
1982-12-27,9.39
1982-12-28,9.17
1982-12-29,9.25
1982-12-30,9.19
1982-12-31,9.28
1983-01-03,8.91
1983-01-04,9.19
1983-01-05,9.11
1983-01-06,9.48
1983-01-07,9.56
1983-01-10,9.69
1983-01-11,9.75
1983-01-12,9.98
1983-01-13,9.94
1983-01-14,10.23
1983-01-17,10.13
1983-01-18,10.11
1983-01-19,9.97
1983-01-20,9.94
1983-01-21,9.83
1983-01-24,9.81
1983-01-25,9.88
1983-01-26,9.77
1983-01-27,10.11
1983-01-28,9.92
1983-01-31,9.94
1983-02-01,9.75
1983-02-02,9.81
1983-02-03,10.14
1983-02-04,10.19
1983-02-07,10.20
1983-02-08,10.00
1983-02-09,10.02
1983-02-10,10.11
1983-02-11,10.03
1983-02-14,10.16
1983-02-15,10.00
1983-02-16,10.03
1983-02-17,9.69
1983-02-18,9.72
1983-02-22,9.78
1983-02-23,9.80
1983-02-24,10.03
1983-02-25,10.16
1983-02-28,10.45
1983-03-01,10.58
1983-03-02,10.38
1983-03-03,10.28
1983-03-04,10.34
1983-03-07,10.19
1983-03-08,10.06
1983-03-09,10.19
1983-03-10,9.91
1983-03-11,9.69
1983-03-14,9.28
1983-03-15,9.69
1983-03-16,9.75
1983-03-17,9.86
1983-03-18,9.88
1983-03-21,9.83
1983-03-22,9.84
1983-03-23,9.95
1983-03-24,10.16
1983-03-25,10.16
1983-03-28,10.03
1983-03-29,9.86
1983-03-30,10.13
1983-03-31,9.75
1983-04-04,9.81
1983-04-05,9.69
1983-04-06,9.56
1983-04-07,9.55
1983-04-08,9.53
1983-04-11,9.69
1983-04-12,9.78
1983-04-13,9.88
1983-04-14,10.23
1983-04-15,10.59
1983-04-18,10.45
1983-04-19,10.19
1983-04-20,10.16
